interval,cpu,numcontainers,baseips,ipsavailable,ipscap,apparentips,ram,ramavailable,disk,diskavailable,cpufailures
834,"[40.33258873169521, 33.016539126141694, 40.84166097697226, 0.0, 0.0, 0.0]","[3, 3, 3, 0, 0, 0]","[732.3031946332462, 917.7449436151724, 5131.137580559291, 0, 0, 0]","[3296.696805366754, 7184.255056384827, 10979.86241944071, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1625, 2675, 6580, 0, 0, 0]","[(82.4872, 0.0046, 0.0), (249.42839999999998, 0.0027333333333333333, 0.0156), (1627.3887333333332, 0.021266666666666663, 0.023333333333333334), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4212.5128, 1859.9954, 1000.0), (16930.5716, 1799.9972666666667, 1524.9844), (32732.611266666667, 1882.6787333333334, 1333.7266666666667), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(4, 0.0, 0.0016166666666666666), (9, 0.08965000000000001, 0.011949999999999999), (6, 0.0, 0.021833333333333333), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.108383333333332), (16096, 51.81035000000001, 6.17805), (32206, 58.2, 11.618166666666665), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
835,"[43.459915611814345, 22.93260923228832, 64.14871826702253, 0.0, 0.0, 0.0]","[3, 2, 5, 0, 0, 0]","[991.3909533542724, 579.2040495482095, 6073.81825990366, 0, 0, 0]","[3037.6090466457276, 7522.79595045179, 10037.181740096341, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1751, 1858, 10335, 0, 0, 0]","[(110.44940000000001, 0.043, 0.0012666666666666666), (17.082066666666666, 0.0, 0.0), (3238.0008000000003, 0.0298, 0.025533333333333335), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4184.5506, 1859.957, 999.9987333333333), (17162.917933333334, 1800.0, 1525.0), (31121.9992, 1882.6702, 1333.7244666666666), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(6, 0.0, 0.008644444444444446), (5, 0.0, 0.0006944444444444444), (8, 0.04716666666666667, 0.03418888888888888), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.101355555555555), (16100, 51.900000000000006, 6.189305555555555), (32204, 58.152833333333334, 11.60581111111111), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
836,"[45.04839910647803, 25.37645025919526, 63.770094966172174, 0.0, 0.0, 0.0]","[3, 2, 5, 0, 0, 0]","[1199.4456054791317, 1784.1690256580086, 5763.676620823346, 0, 0, 0]","[2829.5543945208683, 6317.830974341991, 10347.323379176654, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1815, 2056, 10274, 0, 0, 0]","[(204.82046666666668, 0.038533333333333336, 0.0015999999999999999), (15.596933333333332, 0.0, 0.001), (2635.4198666666666, 0.019733333333333332, 0.022600000000000002), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4090.1795333333334, 1859.9614666666666, 999.9984), (17164.403066666666, 1800.0, 1524.999), (31724.580133333333, 1882.6802666666667, 1333.7274), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(8, 0.0, 0.0012555555555555558), (5, 0.0, 0.00010000000000000002), (6, 0.04549999999999999, 0.017277777777777774), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4018, 67.1, 10.108744444444444), (16100, 51.900000000000006, 6.1899), (32206, 58.154500000000006, 11.62272222222222), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
837,"[47.05882352941176, 36.85509750678845, 38.56371423251195, 0.0, 0.0, 0.0]","[3, 3, 3, 0, 0, 0]","[1448.446264315261, 929.2462688167204, 1404.7841054430576, 0, 0, 0]","[2580.553735684739, 7172.753731183279, 14706.215894556943, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1896, 2986, 6213, 0, 0, 0]","[(188.74253333333334, 0.042866666666666664, 0.0012666666666666666), (8.519133333333333, 0.0, 0.001), (2229.9703999999997, 0.0004, 0.0015999999999999999), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4106.257466666667, 1859.9571333333333, 999.9987333333333), (17171.480866666665, 1800.0, 1524.999), (32130.0296, 1882.6996000000001, 1333.7484), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(8, 0.0, 0.0017555555555555556), (6, 0.0, 0.00019444444444444443), (3, 0.0, 0.00030555555555555555), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4018, 67.1, 10.108244444444443), (16099, 51.900000000000006, 6.189805555555555), (32209, 58.2, 11.639694444444443), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
838,"[62.24869694713328, 11.46630461614416, 52.2624293960648, 0.0, 0.0, 0.0]","[4, 1, 3, 0, 0, 0]","[1016.4326408311731, 928.9311828566526, 3814.8585876323095, 0, 0, 0]","[3012.567359168827, 7173.068817143348, 12296.141412367691, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2508, 929, 8420, 0, 0, 0]","[(498.422, 1.9200666666666666, 0.6043333333333333), (2.796133333333333, 0.0, 0.0), (1461.0154, 0.020666666666666667, 0.023133333333333332), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3796.578, 1858.0799333333334, 999.3956666666667), (17177.203866666667, 1800.0, 1525.0), (32898.9846, 1882.6793333333335, 1333.7268666666666), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(11, 0.0, 0.004816666666666667), (1, 0.0, 0.0001111111111111111), (6, 0.0, 0.0015111111111111113), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4015, 67.1, 10.105183333333333), (16104, 51.900000000000006, 6.1898888888888886), (32206, 58.2, 11.638488888888888), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 1, 0, 0, 0]"
839,"[41.84661206254654, 37.805480128363364, 41.31959530755385, 0.0, 0.0, 0.0]","[3, 3, 2, 0, 0, 0]","[1651.7457799546194, 2060.7873687236533, 2047.4685270814605, 0, 0, 0]","[2377.254220045381, 6041.212631276347, 14063.53147291854, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1686, 3063, 6657, 0, 0, 0]","[(142.6058, 0.008933333333333333, 0.0006000000000000001), (405.4488666666666, 7.663866666666666, 2.4922), (134.2174, 0.017333333333333333, 0.0176), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4152.3942, 1859.9910666666667, 999.9994), (16774.551133333334, 1792.3361333333332, 1522.5078), (34225.7826, 1882.6826666666668, 1333.7324), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(8, 0.0, 0.0028611111111111116), (6, 0.0, 0.016622222222222222), (5, 0.0, 0.0016944444444444444), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4018, 67.1, 10.107138888888889), (16099, 51.900000000000006, 6.173377777777778), (32207, 58.2, 11.638305555555554), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 1, 0, 0, 0]"
840,"[53.53685778108712, 26.32683288077018, 28.676059834895412, 0.0, 0.0, 0.0]","[4, 2, 2, 0, 0, 0]","[738.6255337378091, 2125.1643205918713, 3139.6493156100955, 0, 0, 0]","[3290.374466262191, 5976.835679408128, 12971.350684389905, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2157, 2133, 4620, 0, 0, 0]","[(173.40726666666666, 0.009066666666666666, 6.666666666666668e-05), (666.1945333333333, 19.005133333333333, 2.486666666666667), (6.291, 0.004533333333333333, 0.0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4121.592733333333, 1859.9909333333333, 999.9999333333334), (16513.805466666665, 1780.9948666666667, 1522.5133333333333), (34353.709, 1882.6954666666668, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(9, 0.0, 0.003277777777777778), (5, 0.0, 0.005438888888888889), (6, 0.0, 0.001588888888888889), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4017, 67.1, 10.106722222222222), (16100, 51.900000000000006, 6.184561111111111), (32206, 58.2, 11.63841111111111), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
841,"[40.23330851327873, 48.86447790668971, 28.676059834895412, 0.0, 0.0, 0.0]","[3, 4, 2, 0, 0, 0]","[674.467370947671, 2762.8158699060887, 0, 0, 0, 0]","[3354.532629052329, 5339.184130093911, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1621, 3959, 4620, 0, 0, 0]","[(115.99766666666667, 6.666666666666668e-05, 0.00013333333333333334), (434.809, 16.119600000000002, 2.580333333333333), (8.388, 0.004733333333333333, 0.0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4179.002333333333, 1859.9999333333333, 999.9998666666667), (16745.191, 1783.8804, 1522.4196666666667), (34351.612, 1882.6952666666666, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 0.0, 0.0014166666666666668), (9, 0.0, 0.004633333333333333), (6, 0.0, 0.001377777777777778), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.108583333333332), (16096, 51.900000000000006, 6.185366666666666), (32206, 58.2, 11.63862222222222), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
842,"[26.8801191362621, 56.29474203900272, 13.332505741418906, 0.0, 0.0, 0.0]","[2, 5, 1, 0, 0, 0]","[918.3131047471937, 2550.597853259673, 0, 0, 0, 0]","[3110.686895252806, 5551.402146740327, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1083, 4561, 2148, 0, 0, 0]","[(89.82759999999999, 0.004666666666666667, 6.666666666666668e-05), (124.73553333333332, 0.012466666666666668, 0.02233333333333333), (97.867, 0.5311333333333333, 0.43746666666666656), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4205.1724, 1859.9953333333333, 999.9999333333334), (17055.264466666667, 1799.9875333333334, 1524.9776666666667), (34262.133, 1882.1688666666666, 1333.3125333333332), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(4, 0.0, 0.00165), (11, 0.00075, 0.00425), (1, 0.0, 0.0014666666666666662), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.10835), (16094, 51.89925000000001, 6.18575), (32211, 58.2, 11.638533333333331), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
843,"[37.7264829982626, 43.952110589977785, 19.284960585935078, 0.0, 0.0, 0.0]","[3, 4, 1, 0, 0, 0]","[659.9124802602482, 3206.6557339120354, 1887.7843755618592, 0, 0, 0]","[3369.0875197397518, 4895.344266087965, 14223.21562443814, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1520, 3561, 3107, 0, 0, 0]","[(146.80020000000002, 0.0094, 6.666666666666668e-05), (149.33373333333333, 0.010533333333333332, 0.012333333333333335), (41.943, 0.004533333333333333, 6.666666666666668e-05), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4148.1998, 1859.9906, 999.9999333333334), (17030.666266666667, 1799.9894666666667, 1524.9876666666667), (34318.057, 1882.6954666666668, 1333.7499333333333), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 0.0, 0.0030499999999999998), (8, 0.0001, 0.0030444444444444447), (2, 0.0, 0.0011166666666666666), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.10695), (16097, 51.8999, 6.186955555555555), (32210, 58.2, 11.638883333333332), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
844,"[40.33258873169521, 54.319921007158726, 19.284960585935078, 0.0, 0.0, 0.0]","[3, 5, 1, 0, 0, 0]","[990.6096207519001, 1142.0525925487852, 3107.803144105226, 0, 0, 0]","[3038.3903792480996, 6959.9474074512145, 13003.196855894774, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1625, 4401, 3107, 0, 0, 0]","[(72.00186666666667, 0.04753333333333333, 0.0013333333333333333), (307.66853333333336, 0.0114, 0.025799999999999997), (36.3506, 0.004666666666666667, 0.0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4222.9981333333335, 1859.9524666666666, 999.9986666666666), (16872.331466666667, 1799.9886, 1524.9742), (34323.6494, 1882.6953333333333, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(7, 0.0, 0.009711111111111113), (10, 0.06113333333333333, 0.015061111111111112), (2, 0.0, 0.00105), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.1, 10.100288888888889), (16095, 51.838866666666675, 6.174938888888889), (32210, 58.2, 11.63895), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
845,"[46.16530156366344, 34.53468279437176, 57.32108497299981, 0.0, 0.0, 0.0]","[3, 3, 4, 0, 0, 0]","[1142.193342243708, 862.972642524943, 5395.157385199396, 0, 0, 0]","[2886.806657756292, 7239.027357475057, 10715.842614800604, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1860, 2798, 9235, 0, 0, 0]","[(120.93486666666668, 0.042600000000000006, 0.0012), (335.5429999999999, 0.003333333333333333, 0.018066666666666665), (1104.4992666666667, 0.014066666666666667, 0.0009333333333333333), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4174.0651333333335, 1859.9574, 999.9988), (16844.457, 1799.9966666666667, 1524.9819333333332), (33255.500733333334, 1882.6859333333334, 1333.7490666666667), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(7, 5e-05, 0.3490666666666667), (4, 0.3038166666666667, 0.01518333333333333), (10, 1.666666666666667e-05, 0.0036555555555555556), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.09994999999999, 9.760933333333332), (16101, 51.596183333333336, 6.174816666666666), (32202, 58.199983333333336, 11.636344444444443), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
846,"[47.03400347480765, 42.76721797087139, 50.64241822357396, 0.0, 0.0, 0.0]","[3, 3, 4, 0, 0, 0]","[267.6050180976449, 1795.9593197815711, 5653.437760592125, 0, 0, 0]","[3761.394981902355, 6306.040680218429, 10457.562239407875, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1895, 3465, 8159, 0, 0, 0]","[(68.59319999999998, 0.038266666666666664, 0.0012), (1214.2497333333333, 0.0007333333333333333, 0.005399999999999999), (2564.1174, 0.009666666666666667, 0.0018000000000000004), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4226.4068, 1859.9617333333333, 999.9988), (15965.750266666666, 1799.9992666666667, 1524.9946), (31795.8826, 1882.6903333333335, 1333.7482), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(8, 0.0, 0.0006111111111111111), (5, 0.047299999999999995, 0.011972222222222223), (11, 0.0032, 0.004033333333333333), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4018, 67.1, 10.109388888888889), (16100, 51.852700000000006, 6.1780277777777775), (32201, 58.1968, 11.635966666666665), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
847,"[23.08265078183172, 58.22019254505061, 64.25423623611198, 0.0, 0.0, 0.0]","[2, 4, 5, 0, 0, 0]","[533.1609123415767, 2964.4198342127893, 2885.3627320121564, 0, 0, 0]","[3495.8390876584235, 5137.580165787211, 13225.637267987844, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[930, 4717, 10352, 0, 0, 0]","[(18.480066666666666, 0.0, 0.0), (2490.0166, 0.0041333333333333335, 0.0296), (2401.3251333333333, 0.009133333333333334, 0.0016666666666666666), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4276.519933333333, 1860.0, 1000.0), (14689.983400000001, 1799.9958666666666, 1524.9704), (31958.674866666668, 1882.6908666666668, 1333.7483333333332), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 0.0, 9.999999999999999e-05), (10, 0.1174, 0.023616666666666664), (13, 0.0, 0.00255), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.1099), (16095, 51.7826, 6.166383333333333), (32199, 58.2, 11.63745), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
848,"[38.644825018615045, 47.85238212786966, 39.25889144063063, 0.0, 0.0, 0.0]","[3, 3, 3, 0, 0, 0]","[432.0512693027143, 2108.520584454177, 4117.98192090983, 0, 0, 0]","[3596.9487306972856, 5993.479415545823, 11993.01807909017, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1557, 3877, 6325, 0, 0, 0]","[(372.8547333333334, 6.666666666666668e-05, 6.666666666666668e-05), (2687.148933333333, 0.0022666666666666664, 0.0158), (1236.1827999999998, 0.004933333333333334, 0.0008666666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3922.1452666666664, 1859.9999333333333, 999.9999333333334), (14492.851066666666, 1799.9977333333334, 1524.9842), (33123.8172, 1882.6950666666667, 1333.7491333333332), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(8, 0.12083333333333332, 0.0016777777777777776), (8, 0.06326666666666667, 0.012994444444444442), (7, 0.0, 0.001311111111111111), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4018, 66.97916666666666, 10.108322222222222), (16097, 51.83673333333334, 6.177005555555555), (32205, 58.2, 11.638688888888888), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
849,"[27.40134028294862, 60.12095778820045, 44.15616659425237, 0.0, 0.0, 0.0]","[2, 4, 3, 0, 0, 0]","[816.4441488578279, 1645.789951418353, 4226.708084906961, 0, 0, 0]","[3212.5558511421723, 6456.210048581647, 11884.29191509304, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1104, 4871, 7114, 0, 0, 0]","[(333.0965999999999, 0.00013333333333333334, 6.666666666666668e-05), (1591.3874, 0.0048, 0.0212), (76.63206666666667, 0.0071333333333333335, 0.002466666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3961.9034, 1859.9998666666668, 999.9999333333334), (15588.6126, 1799.9952, 1524.9788), (34283.367933333335, 1882.6928666666668, 1333.7475333333334), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 0.03961666666666667, 0.0013055555555555555), (12, 0.08965000000000001, 0.012561111111111111), (7, 0.0, 0.0011611111111111112), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.06038333333333, 10.108694444444444), (16093, 51.81035000000001, 6.177438888888888), (32205, 58.2, 11.638838888888888), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
850,"[39.091586001489205, 31.140459145889903, 57.73694990999938, 0.0, 0.0, 0.0]","[3, 2, 4, 0, 0, 0]","[267.6050180976449, 1099.3601248740738, 5770.32593786309, 0, 0, 0]","[3761.394981902355, 7002.639875125926, 10340.67406213691, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1575, 2523, 9302, 0, 0, 0]","[(363.24253333333337, 0.0002, 0.0), (118.57573333333333, 0.002, 0.004666666666666667), (1189.3459333333333, 0.5366666666666666, 0.43886666666666657), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3931.7574666666665, 1859.9998, 1000.0), (17061.424266666665, 1799.998, 1524.9953333333333), (33170.65406666667, 1882.1633333333334, 1333.3111333333334), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(7, 9.820516666666666, 0.049027777777777774), (6, 0.0, 0.0002722222222222222), (8, 1.666666666666667e-05, 0.002583333333333333), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 57.27948333333333, 10.060972222222222), (16099, 51.900000000000006, 6.189727777777778), (32204, 58.199983333333336, 11.637416666666665), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
851,"[27.40134028294862, 56.50456677363614, 44.40444416858047, 0.0, 0.0, 0.0]","[2, 4, 3, 0, 0, 0]","[609.9134904702653, 1220.960490690262, 1497.3838228387908, 0, 0, 0]","[3419.086509529735, 6881.039509309738, 14613.61617716121, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1104, 4578, 7154, 0, 0, 0]","[(918.4638666666667, 0.0005333333333333334, 0.0009333333333333332), (458.70733333333345, 0.004200000000000001, 0.009399999999999999), (1420.9072666666668, 0.005533333333333334, 0.0014666666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3376.536133333333, 1859.9994666666666, 999.9990666666666), (16721.292666666668, 1799.9958, 1524.9906), (32939.09273333333, 1882.6944666666668, 1333.7485333333334), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 0.0, 6.666666666666667e-05), (12, 0.0, 0.0027888888888888885), (7, 0.0, 0.0010722222222222222), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.109933333333332), (16093, 51.900000000000006, 6.187211111111111), (32205, 58.2, 11.638927777777777), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
852,"[29.13874410523703, 39.348309059491484, 45.267208739370616, 0.0, 0.0, 0.0]","[2, 3, 3, 0, 0, 0]","[992.5208581271388, 1890.6125369401361, 4048.492067667133, 0, 0, 0]","[3036.479141872861, 6211.387463059864, 12062.507932332866, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1174, 3188, 7293, 0, 0, 0]","[(978.6704, 6.666666666666668e-05, 0.0008), (369.098, 0.006666666666666667, 0.0048000000000000004), (1740.2856666666667, 0.09819999999999998, 0.343), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3316.3296, 1859.9999333333333, 999.9992), (16810.902, 1799.9933333333333, 1524.9952), (32619.714333333333, 1882.6018000000001, 1333.407), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 0.0, 6.111111111111112e-05), (8, 0.0, 0.002661111111111111), (6, 0.0008333333333333333, 0.512538888888889), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.109938888888887), (16097, 51.900000000000006, 6.187338888888888), (32206, 58.19916666666667, 11.12746111111111), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
853,"[41.32539091586002, 23.89533448531227, 58.87902675190864, 0.0, 0.0, 0.0]","[3, 2, 4, 0, 0, 0]","[1390.5073312298136, 705.7484970562865, 2767.9007562391707, 0, 0, 0]","[2638.4926687701864, 7396.251502943714, 13343.09924376083, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1665, 1936, 9486, 0, 0, 0]","[(1204.4636, 0.0, 0.0007333333333333332), (348.1267333333333, 0.0046, 6.666666666666668e-05), (1474.3834, 0.0048, 0.0009333333333333333), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3090.5364, 1860.0, 999.9992666666667), (16831.873266666666, 1799.9954, 1524.9999333333333), (32885.6166, 1882.6952, 1333.7490666666667), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(7, 0.0, 0.0005111111111111111), (5, 0.0, 0.0023), (8, 0.0, 0.0017222222222222222), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.1, 10.109488888888889), (16100, 51.900000000000006, 6.1876999999999995), (32204, 58.2, 11.638277777777777), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
854,"[51.77463390419459, 13.996544063194271, 40.276829495375836, 0.0, 0.0, 0.0]","[4, 1, 3, 0, 0, 0]","[1398.7058796744457, 0, 3649.387182237052, 0, 0, 0]","[2630.294120325554, 8102, 12461.612817762947, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2086, 1134, 6489, 0, 0, 0]","[(1162.2142, 0.0006, 0.0008666666666666667), (95.0708, 0.004533333333333333, 6.666666666666668e-05), (64.57419999999999, 0.3019333333333334, 0.0019333333333333331), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3132.7858, 1859.9994, 999.9991333333334), (17084.9292, 1799.9954666666667, 1524.9999333333333), (34295.4258, 1882.3980666666666, 1333.7480666666668), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(9, 5e-05, 0.0001722222222222222), (2, 0.0, 0.0010888888888888888), (6, 0.003, 0.06201111111111111), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4017, 67.09994999999999, 10.109827777777777), (16103, 51.900000000000006, 6.188911111111111), (32206, 58.197, 11.577988888888887), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
